game_id,date,home_team,away_team,score,away_fow,away_pim,away_pp_goals,away_pp_opps,away_score,away_shots,home_fow,home_pim,home_pp_goals,home_pp_opps,home_score,home_shots,is_overtime,is_shootout,ot_score,period_scores,spectators,venue
20261105000372,2026-03-18,SCRJ Lakers,SC Bern,4:0,20,26,0,3,0,27,31,8,2,7,4,40,0,0,,0:0 | 2:0 | 2:0,5178,St.Galler Kantonalbank Arena
20261105000373,2026-03-20,HC Davos,EV Zug,4:3,25,8,1,2,3,25,24,6,1,3,4,33,0,0,,0:0 | 0:2 | 4:1,6547,zondacrypto-Arena
20261105000374,2026-03-20,Fribourg-Gottéron,SCRJ Lakers,2:5,32,107,0,5,5,29,30,111,0,6,2,31,0,0,,0:1 | 0:1 | 2:3,9372,BCF Arena
20261105000375,2026-03-21,Genève-Servette HC,Lausanne HC,1:0,35,10,0,0,0,17,28,4,0,3,1,29,0,0,,0:0 | 0:0 | 1:0,7135,Les Vernets
20261105000376,2026-03-21,ZSC Lions,HC Lugano,3:0,25,4,0,0,0,24,30,2,1,1,3,21,0,0,,1:0 | 0:0 | 2:0,12000,Swiss Life Arena
20261105000377,2026-03-22,EV Zug,HC Davos,0:2,15,4,0,1,2,23,29,4,0,1,0,24,0,0,,0:0 | 0:1 | 0:1,7450,OYM hall
20261105000378,2026-03-22,SC Rapperswil-Jona Lakers,Fribourg-Gottéron,2:1,28,14,0,4,1,35,26,10,1,6,2,23,0,0,,0:1 | 2:0 | 0:0,5771,St.Galler Kantonalbank Arena
20261105000379,2026-03-23,Lausanne HC,Genève-Servette HC,5:1,37,39,1,6,1,37,29,21,3,6,5,30,0,0,,1:0 | 2:1 | 2:0,9600,Vaudoise Aréna
20261105000380,2026-03-23,HC Lugano,ZSC Lions,4:5,29,10,1,4,5,23,32,12,1,3,4,43,0,0,,1:3 | 1:2 | 2:0,6116,Cornèr Arena
20261105000381,2026-03-24,HC Davos,EV Zug,7:3,26,10,0,1,3,27,24,2,3,5,7,26,0,0,,4:0 | 3:2 | 0:1,6006,zondacrypto-Arena
20261105000382,2026-03-24,Fribourg-Gottéron,SCRJ Lakers,4:0,22,14,0,3,0,18,39,6,0,7,4,35,0,0,,1:0 | 2:0 | 1:0,9372,BCF Arena
20261105000383,2026-03-25,Genève-Servette HC,Lausanne HC,2:5,24,18,2,3,5,30,35,56,2,4,2,40,0,0,,1:2 | 0:1 | 1:2,7135,Les Vernets
20261105000384,2026-03-25,ZSC Lions,HC Lugano,4:0,21,31,0,3,0,24,21,35,0,1,4,24,0,0,,2:0 | 1:0 | 1:0,12000,Swiss Life Arena
20261105000385,2026-03-26,EV Zug,HC Davos,5:2,23,6,1,3,2,20,29,6,1,3,5,21,0,0,,3:0 | 0:2 | 2:0,7450,OYM hall
20261105000386,2026-03-26,SCRJ Lakers,Fribourg-Gottéron,2:6,31,10,0,3,6,30,23,8,0,5,2,27,0,0,,0:1 | 1:2 | 1:3,5829,St.Galler Kantonalbank Arena
20261105000387,2026-03-27,Lausanne HC,Genève-Servette HC,2:4,27,12,1,4,4,24,25,37,1,4,2,38,0,0,,0:1 | 0:1 | 2:2,9600,Vaudoise Aréna
20261105000388,2026-03-27,HC Lugano,ZSC Lions,1:2,22,6,0,1,2,23,25,2,1,3,1,26,0,0,,0:1 | 1:1 | 0:0,6733,Cornèr Arena
20261105000389,2026-03-28,HC Davos,EV Zug,4:1,27,8,1,4,1,24,29,8,1,4,4,31,0,0,,0:1 | 2:0 | 2:0,6547,zondacrypto-Arena
20261105000390,2026-03-28,Fribourg-Gottéron,SCRJ Lakers,1:2,28,32,0,4,2,29,27,12,0,5,1,23,0,0,,1:1 | 0:0 | 0:1,9372,BCF Arena
20261105000391,2026-03-29,Genève-Servette HC,Lausanne HC,2:3,22,4,1,3,3,30,36,6,1,2,2,35,0,0,,0:1 | 2:1 | 0:1,7135,Les Vernets
20261105000394,2026-03-30,SCRJ Lakers,Fribourg-Gottéron,1:3,20,39,0,3,3,16,34,6,0,7,1,34,0,0,,0:2 | 1:1 | 0:0,6100,St.Galler Kantonalbank Arena
20261105000431,2026-03-21,HC Ambri-Piotta,HC Ajoie,5:3,27,10,1,4,3,33,33,10,1,4,5,40,0,0,,1:0 | 0:2 | 4:1,6357,Gottardo Arena
20261105000432,2026-03-24,HC Ajoie,HC Ambri-Piotta,3:6,23,14,0,3,6,26,32,8,1,6,3,29,0,0,,0:1 | 0:2 | 3:3,3570,Raiffeisen Arena
20261105000433,2026-03-28,HC Ambri-Piotta,HC Ajoie,3:2,28,10,0,2,2,21,31,8,1,3,3,22,0,0,,2:1 | 0:0 | 1:1,6594,Gottardo Arena
20266105000080,2026-02-20,HC Davos,HC Lugano,4:1,0,8,0,1,1,0,0,6,0,2,4,0,0,0,,0:1 | 2:0 | 2:0,,zondacrypto-Arena
20266105000081,2026-02-19,EHC Biel-Bienne,Genève-Servette HC,5:1,0,10,0,2,1,0,0,4,0,5,5,0,0,0,,3:0 | 2:0 | 0:1,,Palladium de Champéry
20266105000082,2026-02-12,ZSC Lions,EV Zug,4:1,14,2,0,2,1,18,12,4,1,1,4,26,0,0,,2:1 | 2:0 | 0:0,,SZ Dieschen
20266105000083,2026-02-19,EHC Kloten,SCRJ Lakers,4:2,17,4,0,2,2,25,24,4,1,2,4,23,0,0,,2:1 | 2:0 | 0:1,,SWISS Arena
20266105000084,2026-02-19,HC Ajoie,,3:2,0,6,1,3,2,0,0,6,0,3,3,0,0,0,,0:1 | 1:1 | 2:0,,Raiffeisen Arena
20266105000085,2026-02-14,,SCRJ Lakers,1:4,32,6,0,2,4,38,25,4,0,3,1,26,0,0,,0:0 | 0:3 | 1:1,,SKZA Obersee
20266105000086,2026-02-13,HC Ambri-Piotta,Fribourg-Gottéron,5:0,0,4,0,5,0,0,0,10,0,2,5,0,0,0,,1:0 | 3:0 | 1:0,,EZ Luzern
20266105000087,2026-02-20,EV Zug,HC Ambri-Piotta,3:2,0,6,0,1,2,0,0,2,1,3,3,0,1,0,1:0,0:0 | 1:0 | 1:2,,EZ Luzern
20266105000089,2026-02-17,HC Ajoie,Lausanne HC,1:7,28,6,0,0,7,48,28,0,0,3,1,17,0,0,,1:1 | 0:4 | 0:2,,Patinoire ALLIANZ ARENA
20266105000092,2026-02-13,HC Lugano,EHC Kloten,1:1,15,2,0,3,1,27,18,6,0,1,1,24,0,0,,0:1 | 0:0 | 1:0,,Cornèr Arena
20266105000093,2026-02-21,SCL Tigers,,2:4,0,2,1,6,4,0,0,14,0,0,2,0,0,0,,1:2 | 0:0 | 1:2,,emmental versicherung arena
